,ReportDataID,TermID,TermYear,TernDay,NormID,NormGroupID,NormName,UnitCode,NormTypeID,FromSource,NormValue,ReportTime
1046,64628,1,2021,2021-11-23 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,24/11/2021
1047,64627,1,2021,2021-11-23 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23141.0,24/11/2021
1048,64615,1,2021,2021-11-22 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,23/11/2021
1049,64614,1,2021,2021-11-22 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23133.0,23/11/2021
1050,64610,1,2021,2021-11-21 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,22/11/2021
1051,64609,1,2021,2021-11-21 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23118.0,22/11/2021
1052,64597,1,2021,2021-11-19 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,20/11/2021
1053,64596,1,2021,2021-11-19 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23112.0,20/11/2021
1054,64584,1,2021,2021-11-18 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,19/11/2021
1055,64583,1,2021,2021-11-18 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23112.0,19/11/2021
1056,64571,1,2021,2021-11-17 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,18/11/2021
1057,64570,1,2021,2021-11-17 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23116.0,18/11/2021
1058,64558,1,2021,2021-11-16 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,17/11/2021
1059,64557,1,2021,2021-11-16 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23114.0,17/11/2021
1060,64545,1,2021,2021-11-15 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,16/11/2021
1061,64544,1,2021,2021-11-15 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23107.0,16/11/2021
1062,64535,1,2021,2021-11-14 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,15/11/2021
1063,64534,1,2021,2021-11-14 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23104.0,15/11/2021
1064,64514,1,2021,2021-11-12 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,13/11/2021
1065,64513,1,2021,2021-11-12 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23115.0,13/11/2021
1066,64496,1,2021,2021-11-11 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,12/11/2021
1067,64495,1,2021,2021-11-11 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23115.0,12/11/2021
1068,64475,1,2021,2021-11-10 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,11/11/2021
1069,64474,1,2021,2021-11-10 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23105.0,11/11/2021
1070,64454,1,2021,2021-11-09 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,10/11/2021
1071,64453,1,2021,2021-11-09 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23100.0,10/11/2021
1072,64441,1,2021,2021-11-08 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,09/11/2021
1073,64440,1,2021,2021-11-08 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23109.0,09/11/2021
1074,64436,1,2021,2021-11-07 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,08/11/2021
1075,64435,1,2021,2021-11-07 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23123.0,08/11/2021
1076,64409,1,2021,2021-11-05 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,06/11/2021
1077,64408,1,2021,2021-11-05 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23133.0,06/11/2021
1078,64396,1,2021,2021-11-04 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,05/11/2021
1079,64395,1,2021,2021-11-04 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23133.0,05/11/2021
1080,64383,1,2021,2021-11-03 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,04/11/2021
1081,64382,1,2021,2021-11-03 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23152.0,04/11/2021
1082,64378,1,2021,2021-11-02 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,03/11/2021
1083,64377,1,2021,2021-11-02 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23140.0,03/11/2021
1084,64365,1,2021,2021-11-01 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,02/11/2021
1085,64364,1,2021,2021-11-01 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23150.0,02/11/2021
1086,64352,1,2021,2021-10-31 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,01/11/2021
1087,64351,1,2021,2021-10-31 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23140.0,01/11/2021
1088,64287,1,2021,2021-10-28 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,29/10/2021
1089,64286,1,2021,2021-10-28 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23131.0,29/10/2021
1090,64266,1,2021,2021-10-27 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,28/10/2021
1091,64265,1,2021,2021-10-27 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23145.0,28/10/2021
1092,64253,1,2021,2021-10-26 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,27/10/2021
1093,64252,1,2021,2021-10-26 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23131.0,27/10/2021
1094,64240,1,2021,2021-10-25 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,26/10/2021
1095,64239,1,2021,2021-10-25 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23129.0,26/10/2021
1096,64235,1,2021,2021-10-24 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,25/10/2021
1097,64234,1,2021,2021-10-24 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23136.0,25/10/2021
1098,64222,1,2021,2021-10-22 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,23/10/2021
1099,64221,1,2021,2021-10-22 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23142.0,23/10/2021
1100,64217,1,2021,2021-10-21 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,22/10/2021
1101,64216,1,2021,2021-10-21 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23142.0,22/10/2021
1102,64196,1,2021,2021-10-20 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,21/10/2021
1103,64195,1,2021,2021-10-20 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23145.0,21/10/2021
1104,64183,1,2021,2021-10-19 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,20/10/2021
1105,64182,1,2021,2021-10-19 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23147.0,20/10/2021
1106,64170,1,2021,2021-10-18 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,19/10/2021
1107,64169,1,2021,2021-10-18 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23164.0,19/10/2021
1108,64165,1,2021,2021-10-17 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,18/10/2021
1109,64164,1,2021,2021-10-17 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23160.0,18/10/2021
1110,64152,1,2021,2021-10-15 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,16/10/2021
1111,64151,1,2021,2021-10-15 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23159.0,16/10/2021
1112,64139,1,2021,2021-10-14 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,15/10/2021
1113,64138,1,2021,2021-10-14 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23159.0,15/10/2021
1114,64126,1,2021,2021-10-13 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,14/10/2021
1115,64125,1,2021,2021-10-13 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23177.0,14/10/2021
1116,70305,1,2023,2021-10-12 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,13/10/2021
1117,70304,1,2023,2021-10-12 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23181.0,13/10/2021
1118,64100,1,2021,2021-10-11 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,12/10/2021
1119,64099,1,2021,2021-10-11 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23174.0,12/10/2021
1120,64095,1,2021,2021-10-10 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,11/10/2021
1121,64094,1,2021,2021-10-10 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23170.0,11/10/2021
1122,64082,1,2021,2021-10-08 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,09/10/2021
1123,64081,1,2021,2021-10-08 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23165.0,09/10/2021
1124,64064,1,2021,2021-10-07 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,08/10/2021
1125,64063,1,2021,2021-10-07 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23165.0,08/10/2021
1126,64069,1,2021,2021-10-06 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,07/10/2021
1127,64068,1,2021,2021-10-06 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23170.0,07/10/2021
1128,64043,1,2021,2021-10-05 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,06/10/2021
1129,64042,1,2021,2021-10-05 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23158.0,06/10/2021
1130,64030,1,2021,2021-10-04 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,05/10/2021
1131,64029,1,2021,2021-10-04 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23154.0,05/10/2021
1132,64025,1,2021,2021-10-03 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,04/10/2021
1133,64024,1,2021,2021-10-03 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23156.0,04/10/2021
1134,64012,1,2021,2021-10-01 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,02/10/2021
1135,64011,1,2021,2021-10-01 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23160.0,02/10/2021
1136,63999,1,2021,2021-09-30 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,01/10/2021
1137,63998,1,2021,2021-09-30 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23160.0,01/10/2021
1138,63986,1,2021,2021-09-29 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,30/09/2021
1139,63985,1,2021,2021-09-29 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23162.0,30/09/2021
1140,63864,1,2021,2021-09-28 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,29/09/2021
1141,63863,1,2021,2021-09-28 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23155.0,29/09/2021
1142,63869,1,2021,2021-09-27 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,28/09/2021
1143,63868,1,2021,2021-09-27 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23145.0,28/09/2021
1144,63859,1,2021,2021-09-26 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,27/09/2021
1145,63858,1,2021,2021-09-26 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23141.0,27/09/2021
1146,63846,1,2021,2021-09-24 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,25/09/2021
1147,63845,1,2021,2021-09-24 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23134.0,25/09/2021
1148,63833,1,2021,2021-09-23 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,24/09/2021
1149,63832,1,2021,2021-09-23 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23134.0,24/09/2021
1150,63820,1,2021,2021-09-22 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,23/09/2021
1151,63819,1,2021,2021-09-22 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23139.0,23/09/2021
1152,63807,1,2021,2021-09-21 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,22/09/2021
1153,63806,1,2021,2021-09-21 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23132.0,22/09/2021
1154,63794,1,2021,2021-09-20 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,21/09/2021
1155,63793,1,2021,2021-09-20 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23134.0,21/09/2021
1156,63789,1,2021,2021-09-19 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,20/09/2021
1157,63788,1,2021,2021-09-19 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23132.0,20/09/2021
1158,63776,1,2021,2021-09-17 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,18/09/2021
1159,63775,1,2021,2021-09-17 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23119.0,18/09/2021
1160,63751,1,2021,2021-09-16 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,17/09/2021
1161,63750,1,2021,2021-09-16 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23119.0,17/09/2021
1162,63738,1,2021,2021-09-15 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,16/09/2021
1163,63737,1,2021,2021-09-15 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23110.0,16/09/2021
1164,63725,1,2021,2021-09-14 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,15/09/2021
1165,63724,1,2021,2021-09-14 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23117.0,15/09/2021
1166,63712,1,2021,2021-09-13 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,14/09/2021
1167,63711,1,2021,2021-09-13 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23130.0,14/09/2021
1168,63707,1,2021,2021-09-12 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,13/09/2021
1169,63706,1,2021,2021-09-12 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23113.0,13/09/2021
1170,63694,1,2021,2021-09-10 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,11/09/2021
1171,63693,1,2021,2021-09-10 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23118.0,11/09/2021
1172,63681,1,2021,2021-09-09 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,10/09/2021
1173,63680,1,2021,2021-09-09 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23118.0,10/09/2021
1174,63668,1,2021,2021-09-08 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,09/09/2021
1175,63667,1,2021,2021-09-08 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23122.0,09/09/2021
1176,63655,1,2021,2021-09-07 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,08/09/2021
1177,63654,1,2021,2021-09-07 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23109.0,08/09/2021
1178,63642,1,2021,2021-09-06 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,07/09/2021
1179,63641,1,2021,2021-09-06 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23102.0,07/09/2021
1180,63629,1,2021,2021-09-05 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,06/09/2021
1181,63628,1,2021,2021-09-05 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23106.0,06/09/2021
1182,63616,1,2021,2021-08-31 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,01/09/2021
1183,63615,1,2021,2021-08-31 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23109.0,01/09/2021
1184,63603,1,2021,2021-08-30 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,31/08/2021
1185,63602,1,2021,2021-08-30 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23130.0,31/08/2021
1186,63546,1,2021,2021-08-29 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,30/08/2021
1187,63545,1,2021,2021-08-29 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23137.0,30/08/2021
1188,63533,1,2021,2021-08-27 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,28/08/2021
1189,63532,1,2021,2021-08-27 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23142.0,28/08/2021
1190,63520,1,2021,2021-08-26 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,27/08/2021
1191,63519,1,2021,2021-08-26 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23142.0,27/08/2021
1192,63507,1,2021,2021-08-25 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,26/08/2021
1193,63506,1,2021,2021-08-25 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23143.0,26/08/2021
1194,63494,1,2021,2021-08-24 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,25/08/2021
1195,63493,1,2021,2021-08-24 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23151.0,25/08/2021
1196,63481,1,2021,2021-08-23 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,24/08/2021
1197,63480,1,2021,2021-08-23 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23165.0,24/08/2021
1198,63476,1,2021,2021-08-22 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,23/08/2021
1199,63475,1,2021,2021-08-22 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23177.0,23/08/2021
1200,63463,1,2021,2021-08-20 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,21/08/2021
1201,63462,1,2021,2021-08-20 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23166.0,21/08/2021
1202,63450,1,2021,2021-08-19 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,20/08/2021
1203,63449,1,2021,2021-08-19 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23166.0,20/08/2021
1204,63437,1,2021,2021-08-18 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,19/08/2021
1205,63436,1,2021,2021-08-18 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23154.0,19/08/2021
1206,63424,1,2021,2021-08-17 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,18/08/2021
1207,63423,1,2021,2021-08-17 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23164.0,18/08/2021
1208,63411,1,2021,2021-08-16 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,17/08/2021
1209,63410,1,2021,2021-08-16 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23158.0,17/08/2021
1210,63406,1,2021,2021-08-15 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,16/08/2021
1211,63405,1,2021,2021-08-15 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23153.0,16/08/2021
1212,63393,1,2021,2021-08-13 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,14/08/2021
1213,63392,1,2021,2021-08-13 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23145.0,14/08/2021
1214,63367,1,2021,2021-08-12 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,13/08/2021
1215,63366,1,2021,2021-08-12 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23145.0,13/08/2021
1216,63380,1,2021,2021-08-11 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,12/08/2021
1217,63379,1,2021,2021-08-11 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23152.0,12/08/2021
1218,63354,1,2021,2021-08-10 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,11/08/2021
1219,63353,1,2021,2021-08-10 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23178.0,11/08/2021
1220,63341,1,2021,2021-08-09 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,10/08/2021
1221,63340,1,2021,2021-08-09 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23187.0,10/08/2021
1222,63336,1,2021,2021-08-08 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,09/08/2021
1223,63335,1,2021,2021-08-08 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23173.0,09/08/2021
1224,63323,1,2021,2021-08-06 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,07/08/2021
1225,63322,1,2021,2021-08-06 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23167.0,07/08/2021
1226,63310,1,2021,2021-08-05 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,06/08/2021
1227,63309,1,2021,2021-08-05 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23167.0,06/08/2021
1228,63297,1,2021,2021-08-04 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,05/08/2021
1229,63296,1,2021,2021-08-04 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23164.0,05/08/2021
1230,63284,1,2021,2021-08-03 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,04/08/2021
1231,63283,1,2021,2021-08-03 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23166.0,04/08/2021
1232,63279,1,2021,2021-08-02 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,03/08/2021
1233,63278,1,2021,2021-08-02 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23176.0,03/08/2021
1234,63214,1,2021,2021-08-01 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,02/08/2021
1235,63213,1,2021,2021-08-01 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23180.0,02/08/2021
1236,63201,1,2021,2021-07-30 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,31/07/2021
1237,63200,1,2021,2021-07-30 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23180.0,31/07/2021
1238,63196,1,2021,2021-07-29 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,30/07/2021
1239,63195,1,2021,2021-07-29 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23180.0,30/07/2021
1240,63175,1,2021,2021-07-28 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,29/07/2021
1241,63174,1,2021,2021-07-28 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23212.0,29/07/2021
1242,63170,1,2021,2021-07-27 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,28/07/2021
1243,63169,1,2021,2021-07-27 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23218.0,28/07/2021
1244,63165,1,2021,2021-07-26 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,27/07/2021
1245,63164,1,2021,2021-07-26 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23217.0,27/07/2021
1246,63152,1,2021,2021-07-25 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,26/07/2021
1247,63151,1,2021,2021-07-25 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23213.0,26/07/2021
1248,63139,1,2021,2021-07-23 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,24/07/2021
1249,63138,1,2021,2021-07-23 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23209.0,24/07/2021
1250,63126,1,2021,2021-07-22 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,23/07/2021
1251,63125,1,2021,2021-07-22 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23209.0,23/07/2021
1252,63113,1,2021,2021-07-21 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,22/07/2021
1253,63112,1,2021,2021-07-21 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23215.0,22/07/2021
1254,63100,1,2021,2021-07-20 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,21/07/2021
1255,63099,1,2021,2021-07-20 17:00:00,499,0,Central rate (from 04/01/2016),VND/USD,53,,23211.0,21/07/2021
1256,63095,1,2021,2021-07-19 17:00:00,300,0,Interbank,VND/USD,53,Ngân hàng Nhà nước Việt Nam,,20/07/2021
