,ReportDataID,TermID,TermYear,TernDay,NormID,GroupName,NormGroupID,NormName,UnitCode,CssStyle,NormTypeID,FromSource,NormValue,ReportTime
2741,31252,1,2017,2017-06-06 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.71,07/06/2017
2742,31251,1,2017,2017-06-06 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.41,07/06/2017
2743,31250,1,2017,2017-06-06 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.05,07/06/2017
2744,57621,1,2017,2017-06-05 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,06/06/2017
2745,31248,1,2017,2017-06-05 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.75,06/06/2017
2746,31247,1,2017,2017-06-05 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.45,06/06/2017
2747,31246,1,2017,2017-06-05 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.47,06/06/2017
2748,31245,1,2017,2017-06-05 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.91,06/06/2017
2749,31244,1,2017,2017-06-05 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.51,06/06/2017
2750,31243,1,2017,2017-06-05 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.19,06/06/2017
2751,57620,1,2017,2017-06-04 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,05/06/2017
2752,31241,1,2017,2017-06-04 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.75,05/06/2017
2753,31240,1,2017,2017-06-04 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.3,05/06/2017
2754,31239,1,2017,2017-06-04 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.54,05/06/2017
2755,31238,1,2017,2017-06-04 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.0,05/06/2017
2756,31237,1,2017,2017-06-04 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.52,05/06/2017
2757,31236,1,2017,2017-06-04 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.26,05/06/2017
2758,57619,1,2017,2017-06-01 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,02/06/2017
2759,31234,1,2017,2017-06-01 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.42,02/06/2017
2760,31233,1,2017,2017-06-01 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.09,02/06/2017
2761,31232,1,2017,2017-06-01 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.36,02/06/2017
2762,31231,1,2017,2017-06-01 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.01,02/06/2017
2763,31230,1,2017,2017-06-01 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.58,02/06/2017
2764,31229,1,2017,2017-06-01 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.14,02/06/2017
2765,57618,1,2017,2017-05-31 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,01/06/2017
2766,31227,1,2017,2017-05-31 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.0,01/06/2017
2767,31226,1,2017,2017-05-31 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.36,01/06/2017
2768,31225,1,2017,2017-05-31 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.43,01/06/2017
2769,31224,1,2017,2017-05-31 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.86,01/06/2017
2770,31223,1,2017,2017-05-31 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.47,01/06/2017
2771,31222,1,2017,2017-05-31 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.13,01/06/2017
2772,57617,1,2017,2017-05-30 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,31/05/2017
2773,31220,1,2017,2017-05-30 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.0,31/05/2017
2774,31219,1,2017,2017-05-30 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.48,31/05/2017
2775,31218,1,2017,2017-05-30 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.66,31/05/2017
2776,31217,1,2017,2017-05-30 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.9,31/05/2017
2777,31216,1,2017,2017-05-30 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.4,31/05/2017
2778,31215,1,2017,2017-05-30 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.04,31/05/2017
2779,57616,1,2017,2017-05-29 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,30/05/2017
2780,31213,1,2017,2017-05-29 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.0,30/05/2017
2781,31212,1,2017,2017-05-29 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.42,30/05/2017
2782,31211,1,2017,2017-05-29 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.85,30/05/2017
2783,31210,1,2017,2017-05-29 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.92,30/05/2017
2784,31209,1,2017,2017-05-29 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.56,30/05/2017
2785,31208,1,2017,2017-05-29 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.32,30/05/2017
2786,57615,1,2017,2017-05-28 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,29/05/2017
2787,31206,1,2017,2017-05-28 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.03,29/05/2017
2788,31205,1,2017,2017-05-28 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.58,29/05/2017
2789,31204,1,2017,2017-05-28 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.54,29/05/2017
2790,31203,1,2017,2017-05-28 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.92,29/05/2017
2791,31202,1,2017,2017-05-28 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.73,29/05/2017
2792,31201,1,2017,2017-05-28 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.62,29/05/2017
2793,57614,1,2017,2017-05-25 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,26/05/2017
2794,31199,1,2017,2017-05-25 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.19,26/05/2017
2795,31198,1,2017,2017-05-25 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.24,26/05/2017
2796,31197,1,2017,2017-05-25 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.55,26/05/2017
2797,31196,1,2017,2017-05-25 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.13,26/05/2017
2798,31195,1,2017,2017-05-25 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.93,26/05/2017
2799,31194,1,2017,2017-05-25 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,2.84,26/05/2017
2800,57613,1,2017,2017-05-24 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,25/05/2017
2801,31192,1,2017,2017-05-24 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.2,25/05/2017
2802,31191,1,2017,2017-05-24 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.37,25/05/2017
2803,31190,1,2017,2017-05-24 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.97,25/05/2017
2804,31189,1,2017,2017-05-24 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.55,25/05/2017
2805,31188,1,2017,2017-05-24 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.52,25/05/2017
2806,31187,1,2017,2017-05-24 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.18,25/05/2017
2807,57612,1,2017,2017-05-23 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,24/05/2017
2808,31185,1,2017,2017-05-23 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.2,24/05/2017
2809,31184,1,2017,2017-05-23 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.03,24/05/2017
2810,31183,1,2017,2017-05-23 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.09,24/05/2017
2811,31182,1,2017,2017-05-23 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.7,24/05/2017
2812,31181,1,2017,2017-05-23 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.61,24/05/2017
2813,31180,1,2017,2017-05-23 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.39,24/05/2017
2814,57611,1,2017,2017-05-22 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,23/05/2017
2815,31178,1,2017,2017-05-22 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.2,23/05/2017
2816,31177,1,2017,2017-05-22 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.2,23/05/2017
2817,31176,1,2017,2017-05-22 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.1,23/05/2017
2818,31175,1,2017,2017-05-22 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.95,23/05/2017
2819,31174,1,2017,2017-05-22 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.91,23/05/2017
2820,31173,1,2017,2017-05-22 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.67,23/05/2017
2821,57610,1,2017,2017-05-21 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,22/05/2017
2822,31171,1,2017,2017-05-21 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.14,22/05/2017
2823,31170,1,2017,2017-05-21 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.73,22/05/2017
2824,31169,1,2017,2017-05-21 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.13,22/05/2017
2825,31168,1,2017,2017-05-21 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.97,22/05/2017
2826,31167,1,2017,2017-05-21 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.84,22/05/2017
2827,31166,1,2017,2017-05-21 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.83,22/05/2017
2828,57609,1,2017,2017-05-18 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,19/05/2017
2829,31164,1,2017,2017-05-18 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.14,19/05/2017
2830,31163,1,2017,2017-05-18 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.69,19/05/2017
2831,31162,1,2017,2017-05-18 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.29,19/05/2017
2832,31161,1,2017,2017-05-18 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.03,19/05/2017
2833,31160,1,2017,2017-05-18 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.9,19/05/2017
2834,31159,1,2017,2017-05-18 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.79,19/05/2017
2835,57608,1,2017,2017-05-17 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,18/05/2017
2836,31157,1,2017,2017-05-17 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.3,18/05/2017
2837,31156,1,2017,2017-05-17 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.96,18/05/2017
2838,31155,1,2017,2017-05-17 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.35,18/05/2017
2839,31154,1,2017,2017-05-17 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.15,18/05/2017
2840,31153,1,2017,2017-05-17 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.0,18/05/2017
2841,31152,1,2017,2017-05-17 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,3.88,18/05/2017
2842,57607,1,2017,2017-05-16 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,17/05/2017
2843,31150,1,2017,2017-05-16 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.33,17/05/2017
2844,31149,1,2017,2017-05-16 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.05,17/05/2017
2845,31148,1,2017,2017-05-16 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.49,17/05/2017
2846,31147,1,2017,2017-05-16 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.43,17/05/2017
2847,31146,1,2017,2017-05-16 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.33,17/05/2017
2848,31145,1,2017,2017-05-16 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.1,17/05/2017
2849,57606,1,2017,2017-05-15 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,16/05/2017
2850,31143,1,2017,2017-05-15 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.53,16/05/2017
2851,31142,1,2017,2017-05-15 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.13,16/05/2017
2852,31141,1,2017,2017-05-15 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.62,16/05/2017
2853,31140,1,2017,2017-05-15 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.47,16/05/2017
2854,31139,1,2017,2017-05-15 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.45,16/05/2017
2855,31138,1,2017,2017-05-15 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.18,16/05/2017
2856,57605,1,2017,2017-05-14 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,15/05/2017
2857,31136,1,2017,2017-05-14 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.53,15/05/2017
2858,31135,1,2017,2017-05-14 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.01,15/05/2017
2859,31134,1,2017,2017-05-14 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.69,15/05/2017
2860,31133,1,2017,2017-05-14 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.51,15/05/2017
2861,31132,1,2017,2017-05-14 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.52,15/05/2017
2862,31131,1,2017,2017-05-14 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.2,15/05/2017
2863,57604,1,2017,2017-05-11 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,12/05/2017
2864,31129,1,2017,2017-05-11 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.72,12/05/2017
2865,31128,1,2017,2017-05-11 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.99,12/05/2017
2866,31127,1,2017,2017-05-11 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.69,12/05/2017
2867,31126,1,2017,2017-05-11 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.56,12/05/2017
2868,31125,1,2017,2017-05-11 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.55,12/05/2017
2869,31124,1,2017,2017-05-11 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.22,12/05/2017
2870,57603,1,2017,2017-05-10 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,11/05/2017
2871,31122,1,2017,2017-05-10 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.72,11/05/2017
2872,31121,1,2017,2017-05-10 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.01,11/05/2017
2873,31120,1,2017,2017-05-10 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.88,11/05/2017
2874,31119,1,2017,2017-05-10 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.58,11/05/2017
2875,31118,1,2017,2017-05-10 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.48,11/05/2017
2876,31117,1,2017,2017-05-10 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.19,11/05/2017
2877,57602,1,2017,2017-05-09 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,10/05/2017
2878,31115,1,2017,2017-05-09 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.2,10/05/2017
2879,31114,1,2017,2017-05-09 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.94,10/05/2017
2880,31113,1,2017,2017-05-09 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.74,10/05/2017
2881,31112,1,2017,2017-05-09 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.64,10/05/2017
2882,31111,1,2017,2017-05-09 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.56,10/05/2017
2883,31110,1,2017,2017-05-09 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.2,10/05/2017
2884,57601,1,2017,2017-05-08 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,09/05/2017
2885,31108,1,2017,2017-05-08 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.0,09/05/2017
2886,31107,1,2017,2017-05-08 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.07,09/05/2017
2887,31106,1,2017,2017-05-08 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.92,09/05/2017
2888,31105,1,2017,2017-05-08 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.7,09/05/2017
2889,31104,1,2017,2017-05-08 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.67,09/05/2017
2890,31103,1,2017,2017-05-08 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.33,09/05/2017
2891,57600,1,2017,2017-05-07 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,08/05/2017
2892,31101,1,2017,2017-05-07 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.82,08/05/2017
2893,31100,1,2017,2017-05-07 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.02,08/05/2017
2894,31099,1,2017,2017-05-07 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.76,08/05/2017
2895,31098,1,2017,2017-05-07 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.84,08/05/2017
2896,31097,1,2017,2017-05-07 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.77,08/05/2017
2897,31096,1,2017,2017-05-07 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.45,08/05/2017
2898,57599,1,2017,2017-05-04 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,05/05/2017
2899,31094,1,2017,2017-05-04 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.83,05/05/2017
2900,31093,1,2017,2017-05-04 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.99,05/05/2017
2901,31092,1,2017,2017-05-04 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.03,05/05/2017
2902,31091,1,2017,2017-05-04 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.8,05/05/2017
2903,31090,1,2017,2017-05-04 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.67,05/05/2017
2904,31089,1,2017,2017-05-04 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.46,05/05/2017
2905,57598,1,2017,2017-05-03 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,04/05/2017
2906,31087,1,2017,2017-05-03 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.12,04/05/2017
2907,31086,1,2017,2017-05-03 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.08,04/05/2017
2908,31085,1,2017,2017-05-03 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.95,04/05/2017
2909,31084,1,2017,2017-05-03 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.81,04/05/2017
2910,31083,1,2017,2017-05-03 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.76,04/05/2017
2911,31082,1,2017,2017-05-03 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.42,04/05/2017
2912,57597,1,2017,2017-05-02 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,03/05/2017
2913,31080,1,2017,2017-05-02 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.53,03/05/2017
2914,31079,1,2017,2017-05-02 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.94,03/05/2017
2915,31078,1,2017,2017-05-02 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.88,03/05/2017
2916,31077,1,2017,2017-05-02 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.87,03/05/2017
2917,31076,1,2017,2017-05-02 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.78,03/05/2017
2918,31075,1,2017,2017-05-02 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.48,03/05/2017
2919,57596,1,2017,2017-04-27 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,28/04/2017
2920,31073,1,2017,2017-04-27 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.53,28/04/2017
2921,31072,1,2017,2017-04-27 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.96,28/04/2017
2922,31071,1,2017,2017-04-27 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.11,28/04/2017
2923,31070,1,2017,2017-04-27 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.95,28/04/2017
2924,31069,1,2017,2017-04-27 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.72,28/04/2017
2925,31068,1,2017,2017-04-27 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.4,28/04/2017
2926,57595,1,2017,2017-04-26 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,27/04/2017
2927,31066,1,2017,2017-04-26 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.52,27/04/2017
2928,31065,1,2017,2017-04-26 17:00:00,297,,0,3 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.01,27/04/2017
2929,31064,1,2017,2017-04-26 17:00:00,296,,0,1 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.08,27/04/2017
2930,31063,1,2017,2017-04-26 17:00:00,295,,0,2 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.92,27/04/2017
2931,31062,1,2017,2017-04-26 17:00:00,294,,0,1 Weeks,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.83,27/04/2017
2932,31061,1,2017,2017-04-26 17:00:00,293,,0,Overnight,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,4.51,27/04/2017
2933,57594,1,2017,2017-04-25 17:00:00,501,,0,9 months,%,Padding1,66,,0.0,26/04/2017
2934,31059,1,2017,2017-04-25 17:00:00,298,,0,6 Months,%,Padding1,66,Ngân hàng Nhà nước Việt Nam,5.6,26/04/2017
