,ReportDataID,TermID,TermYear,TernDay,NormID,GroupName,NormGroupID,NormName,UnitCode,CssStyle,NormTypeID,FromSource,NormValue,ReportTime
202,68153,9,2022,2022-08-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.26,Aug-2022
203,68152,9,2022,2022-08-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.18,Aug-2022
204,68151,9,2022,2022-08-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.27,Aug-2022
205,68146,9,2022,2022-08-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.73,Aug-2022
206,68145,9,2022,2022-08-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,1.33,Aug-2022
207,68144,9,2022,2022-08-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.19,Aug-2022
208,68143,9,2022,2022-08-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,1.05,Aug-2022
209,68141,9,2022,2022-08-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.01,Aug-2022
210,67808,8,2022,2022-07-31 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.43,Jul-2022
211,67807,8,2022,2022-07-31 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.79,Jul-2022
212,67806,8,2022,2022-07-31 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.2,Jul-2022
213,67805,8,2022,2022-07-31 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,0.26,Jul-2022
214,67814,8,2022,2022-07-31 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,-2.85,Jul-2022
215,67813,8,2022,2022-07-31 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.05,Jul-2022
216,67812,8,2022,2022-07-31 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.32,Jul-2022
217,67811,8,2022,2022-07-31 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.49,Jul-2022
218,67810,8,2022,2022-07-31 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.32,Jul-2022
219,67809,8,2022,2022-07-31 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.39,Jul-2022
220,67804,8,2022,2022-07-31 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,1.28,Jul-2022
221,67803,8,2022,2022-07-31 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,1.6,Jul-2022
222,67802,8,2022,2022-07-31 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.31,Jul-2022
223,67801,8,2022,2022-07-31 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,1.37,Jul-2022
224,67799,8,2022,2022-07-31 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.4,Jul-2022
225,67469,7,2022,2022-06-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.24,June-2022
226,67468,7,2022,2022-06-28 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.52,June-2022
227,67467,7,2022,2022-06-28 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.07,June-2022
228,67466,7,2022,2022-06-28 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.16,June-2022
229,67475,7,2022,2022-06-28 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,3.62,June-2022
230,67474,7,2022,2022-06-28 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.04,June-2022
231,67473,7,2022,2022-06-28 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.31,June-2022
232,67472,7,2022,2022-06-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,-0.01,June-2022
233,67471,7,2022,2022-06-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.17,June-2022
234,67470,7,2022,2022-06-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.35,June-2022
235,67465,7,2022,2022-06-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.65,June-2022
236,67464,7,2022,2022-06-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,0.98,June-2022
237,67463,7,2022,2022-06-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.16,June-2022
238,67462,7,2022,2022-06-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,0.8,June-2022
239,67460,7,2022,2022-06-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.69,June-2022
240,67031,6,2022,2022-05-29 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.19,May-2022
241,67030,6,2022,2022-05-29 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.74,May-2022
242,67029,6,2022,2022-05-29 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.17,May-2022
243,67028,6,2022,2022-05-29 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,0.01,May-2022
244,67037,6,2022,2022-05-29 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,2.34,May-2022
245,67036,6,2022,2022-05-29 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.03,May-2022
246,67035,6,2022,2022-05-29 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.22,May-2022
247,67034,6,2022,2022-05-29 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,-0.13,May-2022
248,67033,6,2022,2022-05-29 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.18,May-2022
249,67032,6,2022,2022-05-29 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.33,May-2022
250,67027,6,2022,2022-05-29 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.4,May-2022
251,67026,6,2022,2022-05-29 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,0.22,May-2022
252,67025,6,2022,2022-05-29 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.28,May-2022
253,67024,6,2022,2022-05-29 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,0.27,May-2022
254,67022,6,2022,2022-05-29 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.38,May-2022
255,66727,5,2022,2022-05-03 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.18,Apr-2022
256,66726,5,2022,2022-05-03 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,1.16,Apr-2022
257,66725,5,2022,2022-05-03 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.96,Apr-2022
258,66724,5,2022,2022-05-03 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.12,Apr-2022
259,66733,5,2022,2022-05-03 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,-0.59,Apr-2022
260,66732,5,2022,2022-05-03 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.03,Apr-2022
261,66731,5,2022,2022-05-03 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.32,Apr-2022
262,66730,5,2022,2022-05-03 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.58,Apr-2022
263,66729,5,2022,2022-05-03 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.12,Apr-2022
264,66728,5,2022,2022-05-03 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.22,Apr-2022
265,66723,5,2022,2022-05-03 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.51,Apr-2022
266,66722,5,2022,2022-05-03 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.32,Apr-2022
267,66721,5,2022,2022-05-03 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.21,Apr-2022
268,66720,5,2022,2022-05-03 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,-0.05,Apr-2022
269,66718,5,2022,2022-05-03 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.18,Apr-2022
270,66375,4,2022,2022-03-30 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.46,Mar-2022
271,66374,4,2022,2022-03-30 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.21,Mar-2022
272,66373,4,2022,2022-03-30 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.1,Mar-2022
273,66372,4,2022,2022-03-30 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,0.02,Mar-2022
274,66381,4,2022,2022-03-30 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,4.8,Mar-2022
275,66380,4,2022,2022-03-30 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.06,Mar-2022
276,66379,4,2022,2022-03-30 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.19,Mar-2022
277,66378,4,2022,2022-03-30 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,1.49,Mar-2022
278,66377,4,2022,2022-03-30 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.12,Mar-2022
279,66376,4,2022,2022-03-30 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.06,Mar-2022
280,66371,4,2022,2022-03-30 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.08,Mar-2022
281,66370,4,2022,2022-03-30 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.48,Mar-2022
282,66369,4,2022,2022-03-30 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.17,Mar-2022
283,66368,4,2022,2022-03-30 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,-0.27,Mar-2022
284,66366,4,2022,2022-03-30 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.7,Mar-2022
285,65998,3,2022,2022-02-27 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.22,Feb-2022
286,65997,3,2022,2022-02-27 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.51,Feb-2022
287,65996,3,2022,2022-02-27 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.51,Feb-2022
288,65995,3,2022,2022-02-27 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.04,Feb-2022
289,66004,3,2022,2022-02-27 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,2.35,Feb-2022
290,66003,3,2022,2022-02-27 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.03,Feb-2022
291,66002,3,2022,2022-02-27 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.19,Feb-2022
292,66001,3,2022,2022-02-27 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.92,Feb-2022
293,66000,3,2022,2022-02-27 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.07,Feb-2022
294,65999,3,2022,2022-02-27 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.37,Feb-2022
295,65994,3,2022,2022-02-27 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,1.68,Feb-2022
296,65993,3,2022,2022-02-27 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,1.69,Feb-2022
297,65992,3,2022,2022-02-27 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.35,Feb-2022
298,65991,3,2022,2022-02-27 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,1.54,Feb-2022
299,65989,3,2022,2022-02-27 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,1.0,Feb-2022
300,65742,2,2022,2022-02-07 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.39,Jan-2022
301,65741,2,2022,2022-02-07 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.16,Jan-2022
302,65740,2,2022,2022-02-07 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.03,Jan-2022
303,65739,2,2022,2022-02-07 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.03,Jan-2022
304,65748,2,2022,2022-02-07 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,1.18,Jan-2022
305,65747,2,2022,2022-02-07 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.03,Jan-2022
306,65746,2,2022,2022-02-07 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.18,Jan-2022
307,65745,2,2022,2022-02-07 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.07,Jan-2022
308,65744,2,2022,2022-02-07 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.26,Jan-2022
309,65743,2,2022,2022-02-07 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.57,Jan-2022
310,65738,2,2022,2022-02-07 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.18,Jan-2022
311,65737,2,2022,2022-02-07 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.09,Jan-2022
312,65736,2,2022,2022-02-07 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.08,Jan-2022
313,65735,2,2022,2022-02-07 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,0.0,Jan-2022
314,65733,2,2022,2022-02-07 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.19,Jan-2022
315,65094,13,2021,2021-12-29 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.14,Dec-2021
316,65093,13,2021,2021-12-29 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.05,Dec-2021
317,65092,13,2021,2021-12-29 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,-0.43,Dec-2021
318,65091,13,2021,2021-12-29 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.01,Dec-2021
319,65100,13,2021,2021-12-29 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,-1.71,Dec-2021
320,65099,13,2021,2021-12-29 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.02,Dec-2021
321,65098,13,2021,2021-12-29 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.17,Dec-2021
322,65097,13,2021,2021-12-29 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,-0.45,Dec-2021
323,65096,13,2021,2021-12-29 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.22,Dec-2021
324,65095,13,2021,2021-12-29 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.2,Dec-2021
325,65090,13,2021,2021-12-29 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.16,Dec-2021
326,65089,13,2021,2021-12-29 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,0.15,Dec-2021
327,65088,13,2021,2021-12-29 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.36,Dec-2021
328,65087,13,2021,2021-12-29 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,0.17,Dec-2021
329,65085,13,2021,2021-12-29 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,-0.18,Dec-2021
330,64701,12,2021,2021-11-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.25,Nov-2021
331,64700,12,2021,2021-11-28 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.09,Nov-2021
332,64699,12,2021,2021-11-28 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,-0.92,Nov-2021
333,64698,12,2021,2021-11-28 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,0.03,Nov-2021
334,64707,12,2021,2021-11-28 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,3.11,Nov-2021
335,64706,12,2021,2021-11-28 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.04,Nov-2021
336,64705,12,2021,2021-11-28 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.19,Nov-2021
337,64704,12,2021,2021-11-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.46,Nov-2021
338,64703,12,2021,2021-11-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.25,Nov-2021
339,64702,12,2021,2021-11-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.33,Nov-2021
340,64697,12,2021,2021-11-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.23,Nov-2021
341,64696,12,2021,2021-11-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.4,Nov-2021
342,64695,12,2021,2021-11-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.22,Nov-2021
343,64694,12,2021,2021-11-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,-0.17,Nov-2021
344,64692,12,2021,2021-11-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.32,Nov-2021
345,64300,11,2021,2021-10-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.12,Oct-2021
346,64299,11,2021,2021-10-28 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.04,Oct-2021
347,64298,11,2021,2021-10-28 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.25,Oct-2021
348,64297,11,2021,2021-10-28 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.04,Oct-2021
349,64306,11,2021,2021-10-28 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,2.51,Oct-2021
350,64305,11,2021,2021-10-28 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.02,Oct-2021
351,64304,11,2021,2021-10-28 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.06,Oct-2021
352,64303,11,2021,2021-10-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,-0.26,Oct-2021
353,64302,11,2021,2021-10-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.13,Oct-2021
354,64301,11,2021,2021-10-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.19,Oct-2021
355,64296,11,2021,2021-10-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.18,Oct-2021
356,64295,11,2021,2021-10-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-2.05,Oct-2021
357,64294,11,2021,2021-10-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,-0.17,Oct-2021
358,64293,11,2021,2021-10-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,-1.28,Oct-2021
359,64291,11,2021,2021-10-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,-0.2,Oct-2021
360,63902,10,2021,2021-09-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.02,Sep-2021
361,63901,10,2021,2021-09-28 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,0.01,Sep-2021
362,63900,10,2021,2021-09-28 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,-2.89,Sep-2021
363,63899,10,2021,2021-09-28 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.06,Sep-2021
364,63908,10,2021,2021-09-28 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,-0.16,Sep-2021
365,63907,10,2021,2021-09-28 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.03,Sep-2021
366,63906,10,2021,2021-09-28 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.09,Sep-2021
367,63905,10,2021,2021-09-28 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,-1.99,Sep-2021
368,63904,10,2021,2021-09-28 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,0.02,Sep-2021
369,63903,10,2021,2021-09-28 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.17,Sep-2021
370,63898,10,2021,2021-09-28 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.04,Sep-2021
371,63897,10,2021,2021-09-28 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,-0.3,Sep-2021
372,63896,10,2021,2021-09-28 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.12,Sep-2021
373,63895,10,2021,2021-09-28 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,-0.16,Sep-2021
374,63893,10,2021,2021-09-28 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,-0.62,Sep-2021
375,63559,9,2021,2021-08-29 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.0,Aug-2021
376,63558,9,2021,2021-08-29 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.03,Aug-2021
377,63557,9,2021,2021-08-29 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.04,Aug-2021
378,63556,9,2021,2021-08-29 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.05,Aug-2021
379,63565,9,2021,2021-08-29 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,-0.06,Aug-2021
380,63564,9,2021,2021-08-29 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.02,Aug-2021
381,63563,9,2021,2021-08-29 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.0,Aug-2021
382,63562,9,2021,2021-08-29 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.0,Aug-2021
383,63561,9,2021,2021-08-29 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,-0.03,Aug-2021
384,63560,9,2021,2021-08-29 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.22,Aug-2021
385,63555,9,2021,2021-08-29 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.19,Aug-2021
386,63554,9,2021,2021-08-29 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,0.97,Aug-2021
387,63553,9,2021,2021-08-29 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.69,Aug-2021
388,63552,9,2021,2021-08-29 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,0.74,Aug-2021
389,63550,9,2021,2021-08-29 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.25,Aug-2021
390,63227,8,2021,2021-08-01 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.0,Jul-2021
391,63226,8,2021,2021-08-01 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.1,Jul-2021
392,63225,8,2021,2021-08-01 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.03,Jul-2021
393,63224,8,2021,2021-08-01 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,-0.05,Jul-2021
394,63233,8,2021,2021-08-01 17:00:00,405,,0,Traffic,%,Padding2,52,Tổng cục thống kê,2.36,Jul-2021
395,63232,8,2021,2021-08-01 17:00:00,404,,0,Medicine and health care,%,Padding2,52,Tổng cục thống kê,0.03,Jul-2021
396,63231,8,2021,2021-08-01 17:00:00,403,,0,Household appliances and goods,%,Padding2,52,Tổng cục thống kê,0.06,Jul-2021
397,63230,8,2021,2021-08-01 17:00:00,402,,0,Housing and construction materials,%,Padding2,52,Tổng cục thống kê,0.88,Jul-2021
398,63229,8,2021,2021-08-01 17:00:00,401,,0,"Garment, Footwear, hat",%,Padding2,52,Tổng cục thống kê,-0.03,Jul-2021
399,63228,8,2021,2021-08-01 17:00:00,400,,0,Beverage and cigarette,%,Padding2,52,Tổng cục thống kê,0.18,Jul-2021
400,63223,8,2021,2021-08-01 17:00:00,399,,0,Eating outside,%,Padding3,52,Tổng cục thống kê,0.11,Jul-2021
401,63222,8,2021,2021-08-01 17:00:00,398,,0,Foodstuff,%,Padding3,52,Tổng cục thống kê,0.95,Jul-2021
402,63221,8,2021,2021-08-01 17:00:00,397,,0,Food,%,Padding3,52,Tổng cục thống kê,0.36,Jul-2021
403,63220,8,2021,2021-08-01 17:00:00,396,,0,Food and foodstuff,%,Padding2,52,Tổng cục thống kê,0.67,Jul-2021
404,63218,8,2021,2021-08-01 17:00:00,395,,0,Consumer Price Index,%,Padding1,52,Tổng cục thống kê,0.62,Jul-2021
405,62788,7,2021,2021-06-28 17:00:00,409,,0,Other goods and services ,%,Padding2,52,Tổng cục thống kê,0.06,June-2021
406,62787,7,2021,2021-06-28 17:00:00,408,,0,"Culture, entertainment and tourism",%,Padding2,52,Tổng cục thống kê,-0.08,June-2021
407,62786,7,2021,2021-06-28 17:00:00,407,,0,Education,%,Padding2,52,Tổng cục thống kê,0.03,June-2021
408,62785,7,2021,2021-06-28 17:00:00,406,,0,Postal services and Telecommunication,%,Padding2,52,Tổng cục thống kê,0.01,June-2021
